family,algorithm,n,p,relative risk,relative test error gaussian,proportion of variance explained gaussian,relative test error,proportion of variance explained,beta error,relative beta error,relative prediction error,corr,time
gaussian,cpu_svd,20,5282,0.26445393118683147,0.25005219086866215,0.0037133757669866063,0.25005219086866215,0.0037133757669866063,0.9368002151958763,15.423372831805835,1.0801113546234167,1.085056121877614,0.863941856856901,18.1694016456604
gaussian,cpu_rsvd,20,5282,0.26445393118683286,0.2500521908686622,0.0037133757669867056,0.2500521908686622,0.0037133757669867056,0.9368002151958786,15.423372831805871,1.0801113546234196,1.0850561218776165,0.8639418568569,17.85433077812195
gaussian,glmnet_cv5,20,5282,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,0.8673181808393208,14.214354926744953,1.0,1.0,0.8584406337885099,0.16505122184753418
gaussian,glmnet_cv10,20,5282,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,0.8673181808393208,14.214354926744953,1.0,1.0,0.8584406337885099,0.24878573417663574
gaussian,sklearn_cv5,20,5282,0.26430537689598155,0.2500373354395771,0.003699870831454824,0.2500373354395771,0.003699870831454824,0.9365362740013878,15.419053137768122,1.0798070358620677,1.084752225284348,0.8639413460645534,0.07828664779663086
gaussian,sklearn_cv10,20,5282,0.26430537689598155,0.2500373354395771,0.003699870831454824,0.2500373354395771,0.003699870831454824,0.9365362740013878,15.419053137768122,1.0798070358620677,1.084752225284348,0.8639413460645534,0.20735526084899902
gaussian,gpu_woodbury,20,5282,0.02678360273664934,0.23699859911830365,0.06560773167110988,0.23699859911830365,0.06560773167110988,0.35430423045905274,5.733501712851794,0.34375369293453184,0.3422405563133823,0.9653650052549533,25.050438404083252
gaussian,gpu_svd,20,5282,0.026783602736643028,0.23699859911830046,0.06560773167111199,0.23699859911830046,0.06560773167111199,0.3543042304590276,5.73350171285102,0.34375369293450747,0.34224055631333616,0.9653650052548535,25.382190465927124
gaussian,gpu_rsvd,20,5282,0.026783602736643063,0.23699859911830046,0.06560773167111199,0.23699859911830046,0.06560773167111199,0.3543042304590278,5.733501712851023,0.34375369293450764,0.34224055631333633,0.9653650052548535,25.423251152038574
gaussian,cpu_woodbury,20,5282,0.026783602736807143,0.23699859911838253,0.0656077316710573,0.23699859911838253,0.0656077316710573,0.35430423046008913,5.7335017128681685,0.34375369293553737,0.3422405563143598,0.965365005254636,24.860816955566406
gaussian,cpu_svd,20,5282,0.026783602736643004,0.23699859911830046,0.06560773167111202,0.23699859911830046,0.06560773167111202,0.3543042304590274,5.733501712851019,0.34375369293450725,0.3422405563133361,0.9653650052548537,25.457987785339355
gaussian,cpu_rsvd,20,5282,0.026783602736643153,0.2369985991183005,0.06560773167111193,0.2369985991183005,0.06560773167111193,0.3543042304590285,5.7335017128510355,0.3437536929345083,0.3422405563133371,0.9653650052548535,24.8155460357666
gaussian,glmnet_cv5,20,5282,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,1.0306921430703881,16.75284126058324,1.0,1.0,0.9614657450079434,0.22170305252075195
gaussian,glmnet_cv10,20,5282,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,1.0306921430703881,16.75284126058324,1.0,1.0,0.9614657450079434,0.37392711639404297
gaussian,sklearn_cv5,20,5282,0.02676210180946548,0.2369878486547117,0.06561489864683785,0.2369878486547117,0.06561489864683785,0.35416110913936383,5.731123038539555,0.3436148335082219,0.342098569991466,0.9653644937161224,0.06339144706726074
gaussian,sklearn_cv10,20,5282,0.02676210180946548,0.2369878486547117,0.06561489864683785,0.2369878486547117,0.06561489864683785,0.35416110913936383,5.731123038539555,0.3436148335082219,0.342098569991466,0.9653644937161224,0.15397977828979492
gaussian,gpu_woodbury,20,5282,0.022120869792860893,0.24572766754283984,0.10074296397855904,0.24572766754283984,0.10074296397855904,0.3818064670872615,6.170179402861177,0.31807985204287936,0.3230986976989867,0.9583657970059899,29.628784656524658
gaussian,gpu_svd,20,5282,0.022120869792777147,0.24572766754275613,0.10074296397860091,0.24572766754275613,0.10074296397860091,0.38180646708654337,6.170179402849615,0.31807985204228106,0.32309869769838123,0.9583657970061257,29.45590090751648
gaussian,gpu_rsvd,20,5282,0.022120869792777182,0.24572766754275613,0.1007429639786009,0.24572766754275613,0.1007429639786009,0.3818064670865437,6.170179402849621,0.31807985204228134,0.3230986976983815,0.9583657970061257,30.18264150619507
gaussian,cpu_woodbury,20,5282,0.02212086979278182,0.2457276675427608,0.10074296397859855,0.2457276675427608,0.10074296397859855,0.38180646708659105,6.170179402849957,0.31807985204232075,0.32309869769839916,0.9583657970061971,29.321516513824463
gaussian,cpu_svd,20,5282,0.022120869792777123,0.24572766754275607,0.10074296397860091,0.24572766754275607,0.10074296397860091,0.38180646708654326,6.170179402849614,0.318079852042281,0.32309869769838123,0.9583657970061258,29.827978134155273
gaussian,cpu_rsvd,20,5282,0.02212086979277707,0.24572766754275602,0.10074296397860094,0.24572766754275602,0.10074296397860094,0.38180646708654276,6.170179402849607,0.3180798520422805,0.32309869769838084,0.9583657970061257,29.306100845336914
gaussian,glmnet_cv5,20,5282,0.22360679774997896,0.4472135954999579,0.0,0.4472135954999579,0.0,1.2003478517582793,19.096887257062217,1.0,1.0,0.9562280649298817,0.18341541290283203
gaussian,glmnet_cv10,20,5282,0.22360679774997896,0.4472135954999579,0.0,0.4472135954999579,0.0,1.2003478517582793,19.096887257062217,1.0,1.0,0.9562280649298817,0.3120455741882324
gaussian,sklearn_cv5,20,5282,0.019830651448135436,0.2434374491981144,0.10188807315092177,0.2434374491981144,0.10188807315092177,0.36126700858719,5.8492522242805,0.30096859677634547,0.3062934888573209,0.9583485310925035,0.08188009262084961
gaussian,sklearn_cv10,20,5282,0.019830651448135436,0.2434374491981144,0.10188807315092177,0.2434374491981144,0.10188807315092177,0.36126700858719,5.8492522242805,0.30096859677634547,0.3062934888573209,0.9583485310925035,0.16510796546936035
gaussian,gpu_woodbury,20,5282,0.0033422340919375677,0.24031796820966678,0.18355380304836783,0.24031796820966678,0.18355380304836783,0.13988042682636392,2.2163747089728703,0.12260182089558713,0.11951371722810465,0.9927906340301285,22.46213126182556
gaussian,gpu_svd,20,5282,0.0033422340919246904,0.24031796820960244,0.18355380304837857,0.24031796820960244,0.18355380304837857,0.13988042682609386,2.2163747089691315,0.12260182089535042,0.11951371722790304,0.9927906340301504,22.33937096595764
gaussian,gpu_rsvd,20,5282,0.003342234091924682,0.24031796820960238,0.18355380304837857,0.24031796820960238,0.18355380304837857,0.13988042682609372,2.216374708969128,0.12260182089535028,0.11951371722790287,0.9927906340301502,22.503211498260498
gaussian,cpu_woodbury,20,5282,0.003342234091936625,0.24031796820966206,0.1835538030483686,0.24031796820966206,0.1835538030483686,0.1398804268263463,2.2163747089727526,0.12260182089557169,0.11951371722809831,0.9927906340301326,22.642245531082153
gaussian,cpu_svd,20,5282,0.003342234091924684,0.24031796820960238,0.18355380304837857,0.24031796820960238,0.18355380304837857,0.13988042682609375,2.2163747089691297,0.12260182089535034,0.11951371722790295,0.9927906340301501,22.06206202507019
gaussian,cpu_rsvd,20,5282,0.0033422340919246987,0.24031796820960247,0.18355380304837857,0.24031796820960247,0.18355380304837857,0.13988042682609406,2.2163747089691332,0.12260182089535059,0.11951371722790315,0.9927906340301504,22.146932363510132
gaussian,glmnet_cv5,20,5282,0.22360679774997896,1.3416407864998738,0.0,1.3416407864998738,0.0,1.1409327023412807,18.54493994812899,1.0,1.0,0.9929349203907667,0.16402339935302734
gaussian,glmnet_cv10,20,5282,0.058771259108885,0.517463093294404,0.1373629488675783,0.517463093294404,0.1373629488675783,0.5848748441802701,9.473952812889394,0.5126286966620051,0.5108645721899587,0.993601879465921,0.25922322273254395
gaussian,sklearn_cv5,20,5282,0.003339821044906936,0.24030590297451365,0.18355581392089335,0.24030590297451365,0.18355581392089335,0.13982631605961557,2.2155686514957105,0.1225543941134138,0.11947025213846758,0.9927912011778117,0.07392740249633789
gaussian,sklearn_cv10,20,5282,0.003339821044906936,0.24030590297451365,0.18355581392089335,0.24030590297451365,0.18355581392089335,0.13982631605961557,2.2155686514957105,0.1225543941134138,0.11947025213846758,0.9927912011778117,0.1375129222869873
gaussian,gpu_woodbury,20,5282,0.0026507955053674138,0.2501147528036531,0.20086909294964686,0.2501147528036531,0.20086909294964686,0.10212296100119661,1.6465442760773168,0.11003715313469327,0.10801974305228727,0.9951013463307928,33.83543109893799
gaussian,gpu_svd,20,5282,0.00265079550534388,0.2501147528034177,0.20086909294966826,0.2501147528034177,0.20086909294966826,0.10212296100073398,1.6465442760702556,0.11003715313419479,0.10801974305182402,0.9951013463307938,34.1933331489563
gaussian,gpu_rsvd,20,5282,0.0026507955053439126,0.2501147528034181,0.20086909294966823,0.2501147528034181,0.20086909294966823,0.10212296100073465,1.6465442760702658,0.1100371531341955,0.1080197430518247,0.9951013463307938,33.44861698150635
gaussian,cpu_woodbury,20,5282,0.0026507955053363865,0.25011475280334283,0.2008690929496751,0.25011475280334283,0.2008690929496751,0.10212296100059973,1.646544276068181,0.11003715313405013,0.10801974305168796,0.9951013463308266,33.81256365776062
gaussian,cpu_svd,20,5282,0.002650795505343898,0.25011475280341794,0.20086909294966823,0.25011475280341794,0.20086909294966823,0.10212296100073434,1.6465442760702613,0.11003715313419518,0.10801974305182445,0.9951013463307938,33.28495907783508
gaussian,cpu_rsvd,20,5282,0.002650795505343903,0.250114752803418,0.20086909294966823,0.250114752803418,0.20086909294966823,0.10212296100073445,1.6465442760702629,0.11003715313419529,0.10801974305182455,0.9951013463307941,32.479917764663696
gaussian,glmnet_cv5,20,5282,0.22360679774997896,2.4596747752497685,0.0,2.4596747752497685,0.0,0.9280770911638442,15.242993822715368,1.0,1.0,0.9927705432168229,0.19916796684265137
gaussian,glmnet_cv10,20,5282,0.22360679774997896,2.4596747752497685,0.0,2.4596747752497685,0.0,0.9280770911638442,15.242993822715368,1.0,1.0,0.9927705432168229,0.31962084770202637
gaussian,sklearn_cv5,20,5282,0.002355477261442332,0.2471615703644023,0.20113756408048783,0.2471615703644023,0.20113756408048783,0.09585334403174643,1.5383662730410885,0.10328166156061742,0.10092284304075418,0.9950711638105352,0.060546159744262695
gaussian,sklearn_cv10,20,5282,0.002355477261442332,0.2471615703644023,0.20113756408048783,0.2471615703644023,0.20113756408048783,0.09585334403174643,1.5383662730410885,0.10328166156061742,0.10092284304075418,0.9950711638105352,0.1656053066253662
gaussian,gpu_woodbury,20,5282,0.0011395324917513525,0.246397447585006,0.21187358596021677,0.246397447585006,0.21187358596021677,0.06845192321169487,1.1105068246979293,0.07194776760038037,0.07128854035552787,0.9978825966717328,19.570955991744995
gaussian,gpu_svd,20,5282,0.0011395324917711565,0.24639744758540208,0.2118735859601979,0.24639744758540208,0.2118735859601979,0.06845192321227439,1.1105068247070882,0.07194776760098949,0.07128854035611581,0.9978825966716853,19.90723490715027
gaussian,gpu_rsvd,20,5282,0.0011395324917711706,0.24639744758540238,0.2118735859601979,0.24639744758540238,0.2118735859601979,0.06845192321227482,1.1105068247070942,0.07194776760098995,0.07128854035611622,0.9978825966716853,19.35908532142639
gaussian,cpu_woodbury,20,5282,0.0011395324917636764,0.24639744758525248,0.21187358596020503,0.24639744758525248,0.21187358596020503,0.06845192321204178,1.110506824703931,0.071947767600745,0.07128854035591314,0.9978825966717071,19.559624433517456
gaussian,cpu_svd,20,5282,0.0011395324917711615,0.2463974475854022,0.2118735859601979,0.2463974475854022,0.2118735859601979,0.06845192321227454,1.1105068247070904,0.07194776760098964,0.07128854035611595,0.9978825966716856,19.253636121749878
gaussian,cpu_rsvd,20,5282,0.0011395324917711689,0.24639744758540233,0.2118735859601979,0.24639744758540233,0.2118735859601979,0.06845192321227477,1.1105068247070935,0.07194776760098988,0.07128854035611616,0.9978825966716856,18.978129148483276
gaussian,glmnet_cv5,20,5282,0.22360679774997896,4.695742752749558,0.0,4.695742752749558,0.0,0.9514113570819531,15.577634485986753,1.0,1.0,0.9947727414103639,0.22525477409362793
gaussian,glmnet_cv10,20,5282,0.22360679774997896,4.695742752749558,0.0,4.695742752749558,0.0,0.9514113570819531,15.577634485986753,1.0,1.0,0.9947727414103639,0.4069550037384033
gaussian,sklearn_cv5,20,5282,0.0011107148612969227,0.2458210949759174,0.2119010313225543,0.2458210949759174,0.2119010313225543,0.0672026867614763,1.0832447869686004,0.07063473255941757,0.06953846477416453,0.997853782194008,0.0824427604675293
gaussian,sklearn_cv10,20,5282,0.0011107148612969227,0.2458210949759174,0.2119010313225543,0.2458210949759174,0.2119010313225543,0.0672026867614763,1.0832447869686004,0.07063473255941757,0.06953846477416453,0.997853782194008,0.16033029556274414
gaussian,gpu_woodbury,20,5282,0.23849543017679478,0.24745634076765846,0.0013535120388014597,0.24745634076765846,0.0013535120388014597,1.0384982060951313,16.623814375864978,1.0462222026825327,1.0233581598598105,0.741672830407323,23.897944450378418
gaussian,gpu_svd,20,5282,0.2384954301770645,0.2474563407676854,0.0013535120388259872,0.2474563407676854,0.0013535120388259872,1.0384982060957522,16.623814375875423,1.0462222026831582,1.0233581598604538,0.741672830407024,24.09159255027771
gaussian,gpu_rsvd,20,5282,0.23849543017706473,0.2474563407676854,0.0013535120388259872,0.2474563407676854,0.0013535120388259872,1.0384982060957526,16.62381437587543,1.0462222026831587,1.0233581598604542,0.7416728304070245,23.73706817626953
gaussian,cpu_woodbury,20,5282,0.23849543017700853,0.2474563407676798,0.0013535120388208236,0.2474563407676798,0.0013535120388208236,1.0384982060956476,16.623814375873796,1.046222202683053,1.0233581598603534,0.7416728304071564,24.255415439605713
gaussian,cpu_svd,20,5282,0.2384954301770645,0.2474563407676854,0.0013535120388259375,0.2474563407676854,0.0013535120388259375,1.0384982060957522,16.623814375875423,1.0462222026831582,1.0233581598604533,0.7416728304070243,24.009286403656006
gaussian,cpu_rsvd,20,5282,0.23849543017706462,0.2474563407676854,0.0013535120388259375,0.2474563407676854,0.0013535120388259375,1.0384982060957522,16.623814375875423,1.0462222026831582,1.0233581598604533,0.7416728304070246,23.858649253845215
gaussian,glmnet_cv5,20,5282,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,0.9926172503626887,16.244375652549905,1.0,1.0,0.7553387396850719,0.19843792915344238
gaussian,glmnet_cv10,20,5282,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,0.9926172503626887,16.244375652549905,1.0,1.0,0.7553387396850719,0.3336210250854492
gaussian,sklearn_cv5,20,5282,0.23839102432488893,0.24744590018246784,0.0013440205977190529,0.24744590018246784,0.0013440205977190529,1.0382705866374806,16.62018873378889,1.0459928902687423,1.0231349661739688,0.7416757020614253,0.08783102035522461
gaussian,sklearn_cv10,20,5282,0.23839102432488893,0.24744590018246784,0.0013440205977190529,0.24744590018246784,0.0013440205977190529,1.0382705866374806,16.62018873378889,1.0459928902687423,1.0231349661739688,0.7416757020614253,0.11996626853942871
gaussian,gpu_woodbury,20,5282,0.06267907428852981,0.2549463348942439,0.05364257448714972,0.2549463348942439,0.05364257448714972,0.4340172002842798,7.138304821278175,0.5368011974953848,0.5342587336411183,0.8385429469899558,19.635647773742676
gaussian,gpu_svd,20,5282,0.06267907428829854,0.2549463348941282,0.053642574487226806,0.2549463348941282,0.053642574487226806,0.43401720028349466,7.138304821264782,0.5368011974944137,0.5342587336401159,0.8385429469901252,19.940955877304077
gaussian,gpu_rsvd,20,5282,0.0626790742882989,0.2549463348941284,0.05364257448722668,0.2549463348941284,0.05364257448722668,0.43401720028349583,7.138304821264804,0.5368011974944152,0.5342587336401176,0.8385429469901247,19.618160009384155
gaussian,cpu_woodbury,20,5282,0.06267907428837634,0.2549463348941671,0.05364257448720089,0.2549463348941671,0.05364257448720089,0.4340172002837742,7.1383048212694575,0.5368011974947594,0.5342587336404659,0.8385429469900167,19.666711568832397
gaussian,cpu_svd,20,5282,0.06267907428829872,0.2549463348941283,0.05364257448722676,0.2549463348941283,0.05364257448722676,0.43401720028349533,7.138304821264795,0.5368011974944146,0.5342587336401169,0.8385429469901253,19.580448150634766
gaussian,cpu_rsvd,20,5282,0.06267907428829882,0.2549463348941284,0.05364257448722673,0.2549463348941284,0.05364257448722673,0.43401720028349555,7.138304821264799,0.5368011974944148,0.5342587336401172,0.8385429469901252,19.821377277374268
gaussian,glmnet_cv5,20,5282,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,0.8085250225024159,13.361138287115475,1.0,1.0,0.8406230227113938,0.1341714859008789
gaussian,glmnet_cv10,20,5282,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,0.8085250225024159,13.361138287115475,1.0,1.0,0.8406230227113938,0.2086489200592041
